product,reactants,label,target,source,hallucination_score,reason
C=CC[C@H](C(=O)O)C(C(=O)O)(C(=O)O)C(=O)O,C=CCC(C(=O)O)C(=O)O.O=C(O)C(=O)C(=O)O,0,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S,patent,95,
C=CCC(C(=O)O)C(=O)O,C=CCC(C(=O)OCC)C(=O)OCC,0,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S,patent,80,
C[C@H](Br)c1ccccc1,C[C@H](Br)c1ccccc1N,1,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S,patent,35,
C[C@H](Br)c1ccccc1N,C[C@H](Br)c1ccccc1[N+](=O)[O-],0,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S,patent,90,
CCOC(=O)c1nc(N2CC[C@H](NC(=O)c3nc(C(F)(F)F)c(CC)[nH]3)[C@H](OC)C2)sc1C,CCOC(=O)c1nc(N2CC[C@H](N)[C@H](OC)C2)sc1C.CCc1[nH]c(C(=O)O)nc1C(F)(F)F,0,CCOC(=O)c1nc(N2CC[C@H](NC(=O)c3nc(C(F)(F)F)c(CC)[nH]3)[C@H](OC)C2)sc1C,patent,95,
CCOC(=O)c1nc(N2CC[C@H](N)[C@H](OC)C2)sc1C,CO[C@@H]1CNCC[C@@H]1N.CCOC(=O)c1nc(Cl)sc1C,0,CCOC(=O)c1nc(N2CC[C@H](NC(=O)c3nc(C(F)(F)F)c(CC)[nH]3)[C@H](OC)C2)sc1C,patent,95,
CCc1[nH]c(C(=O)O)nc1C(F)(F)F,CCc1cnc(C(F)(F)F)[nH]1.O=C=O,0,CCOC(=O)c1nc(N2CC[C@H](NC(=O)c3nc(C(F)(F)F)c(CC)[nH]3)[C@H](OC)C2)sc1C,patent,95,
CCc1cnc(C(F)(F)F)[nH]1,CC(=O)c1cnc(C(F)(F)F)[nH]1,0,CCOC(=O)c1nc(N2CC[C@H](NC(=O)c3nc(C(F)(F)F)c(CC)[nH]3)[C@H](OC)C2)sc1C,patent,95,
CC(=O)c1cnc(C(F)(F)F)[nH]1,CC(=O)Cl.FC(F)(F)c1ncc[nH]1,0,CCOC(=O)c1nc(N2CC[C@H](NC(=O)c3nc(C(F)(F)F)c(CC)[nH]3)[C@H](OC)C2)sc1C,patent,95,
COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,COC[C@H](C)CO.CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(CBr)cc2)c1Br,0,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,95,
COC[C@H](C)CO,COC[C@H](C)C(=O)O,0,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,95,
CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(CBr)cc2)c1Br,NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(CBr)cc2)c1Br.CC(=O)Cl,0,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,95,
NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(O)c2ccc(CBr)cc2)c1Br,NCCc1ccccc1-c1onc(CCNCCC(=O)c2ccc(CBr)cc2)c1Br,1,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,45,
NCCc1ccccc1-c1onc(CCNCCC(=O)c2ccc(CBr)cc2)c1Br,O=CCC(=O)c1ccc(CBr)cc1.NCCc1ccccc1-c1onc(CCN)c1Br,0,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,95,
O=CCC(=O)c1ccc(CBr)cc1,Cc1ccc(C(=O)CC=O)cc1.O=C1CCC(=O)N1Br,1,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,55,
Cc1ccc(C(=O)CC=O)cc1,CCOC=O.CC(=O)c1ccc(C)cc1,0,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,90,
NCCc1ccccc1-c1onc(CCN)c1Br,BrCCc1ccccc1-c1onc(CCBr)c1Br,0,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,90,
BrCCc1ccccc1-c1onc(CCBr)c1Br,CCc1ccccc1-c1onc(CC)c1Br,0,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,80,
CCc1ccccc1-c1onc(CC)c1Br,C=Cc1noc(-c2ccccc2CC)c1Br,0,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,100,
C=Cc1noc(-c2ccccc2CC)c1Br,C=CB1OC(C)(C)C(C)(C)O1.CCc1ccccc1-c1onc(Cl)c1Br,1,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,20,
CCc1ccccc1-c1onc(Cl)c1Br,O=C1CCC(=O)N1Br.CCc1ccccc1-c1cc(Cl)no1,1,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,30,
CCc1ccccc1-c1cc(Cl)no1,O=[N+]([O-])CCl.C#Cc1ccccc1CC,1,COC[C@H](C)COCc1ccc([C@@]2(O)CCNC[C@@H]2c2noc(-c3ccccc3CCNC(C)=O)c2Br)cc1,patent,25,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,COCCCc1cc(C=O)cc(OCCCC#N)c1.NC1CC1.Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCN(C(=O)OC(C)(C)C)C[C@@H]3C(=O)O)cc2)c(Cl)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,90,
COCCCc1cc(C=O)cc(OCCCC#N)c1,C=CCOC.N#CCCCOc1cc(Br)cc(C=O)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,95,
N#CCCCOc1cc(Br)cc(C=O)c1,N#CCCCBr.O=Cc1cc(O)cc(Br)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,95,
Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCN(C(=O)OC(C)(C)C)C[C@@H]3C(=O)O)cc2)c(Cl)c1,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNC[C@@H]3C(=O)O)cc2)c(Cl)c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,75,
Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNC[C@@H]3C(=O)O)cc2)c(Cl)c1,O=C(O)[C@H]1CNCC[C@@H]1c1ccc(O)cc1.Cc1cc(Cl)c(OCCCl)c(Cl)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,95,
O=C(O)[C@H]1CNCC[C@@H]1c1ccc(O)cc1,OC[C@H]1CNCC[C@@H]1c1ccc(O)cc1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,90,
OC[C@H]1CNCC[C@@H]1c1ccc(O)cc1,O=CC[C@H](CCNC[C@H](O)C=O)c1ccc(O)cc1,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,40,
O=CC[C@H](CCNC[C@H](O)C=O)c1ccc(O)cc1,O=CCC(CC=O)c1ccc(O)cc1.NC[C@H](O)C=O,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,95,
O=CCC(CC=O)c1ccc(O)cc1,OCCC(CCO)c1ccc(O)cc1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,100,
OCCC(CCO)c1ccc(O)cc1,C=Cc1ccc(O)cc1.C1CO1,1,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,60,
C=Cc1ccc(O)cc1,C=Cc1ccc(OC)cc1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCC#N)c1,patent,95,
C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,COC(=O)[C@H]1CC[C@H](n2c([C@@H](C)O)nc3cnc4ccsc4c32)CC1,0,C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,patent,95,
COC(=O)[C@H]1CC[C@H](n2c([C@@H](C)O)nc3cnc4ccsc4c32)CC1,C[C@@H](O)C(N)=O.COC(=O)[C@H]1CC[C@H](Nc2c(N)cnc3ccsc23)CC1,1,C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,patent,5,
COC(=O)[C@H]1CC[C@H](Nc2c(N)cnc3ccsc23)CC1,COC(=O)[C@H]1CC[C@H](Nc2c([N+](=O)[O-])cnc3ccsc23)CC1,0,C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,patent,90,
COC(=O)[C@H]1CC[C@H](Nc2c([N+](=O)[O-])cnc3ccsc23)CC1,COC(=O)[C@H]1CC[C@H](N)CC1.O=[N+]([O-])c1cnc2ccsc2c1Cl,0,C[C@@H](O)c1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CO)CC1,patent,95,
C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,C#CC1(O)C(C)=CC(=O)CC1(C)C(F)(F)F.CC(O)C(C)O,1,C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,patent,65,
C#CC1(O)C(C)=CC(=O)CC1(C)C(F)(F)F,CC1=CC(=O)CC(C)(C(F)(F)F)C1=O.C#C,0,C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,patent,95,
CC1=CC(=O)CC(C)(C(F)(F)F)C1=O,CC1=CC(=O)CCC1.CC(=O)C(F)(F)F,0,C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,patent,95,
CC1=CC(=O)CCC1,CC(=O)O.CC1=CCCCC1,0,C#CC1(O)C(C)=CC2(CC1(C)C(F)(F)F)OC(C)C(C)O2,patent,90,
CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,CC(C)(C)OC(=O)N[C@@H](c1cccnc1C=O)[C@H](CCBr)c1cccc(F)c1F,1,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,patent,70,
CC(C)(C)OC(=O)N[C@@H](c1cccnc1C=O)[C@H](CCBr)c1cccc(F)c1F,CC(C)(C)OC(=O)N[C@H](C=O)c1cccnc1C=O.N[C@H](CCBr)c1cccc(F)c1F,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,patent,95,
CC(C)(C)OC(=O)N[C@H](C=O)c1cccnc1C=O,CN(C)C=O.CC(C)(C)OC(=O)N[C@H](C=O)c1cccnc1,1,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,patent,30,
CC(C)(C)OC(=O)N[C@H](C=O)c1cccnc1,CC(C)(C)OC(=O)N[C@H](CO)c1cccnc1,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,patent,100,
N[C@H](CCBr)c1cccc(F)c1F,O=C1CCC(=O)N1Br.N[C@H](CCO)c1cccc(F)c1F,1,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,patent,55,
N[C@H](CCO)c1cccc(F)c1F,N[C@H](CC(=O)O)c1cccc(F)c1F,0,CC(C)(C)OC(=O)N[C@@H]1c2cccnc2C(=O)CC[C@H]1c1cccc(F)c1F,patent,95,
CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,CS(=O)(=O)CCN1CCC(c2ccc(O)c(-n3nc(-c4ncnn4CC(F)(F)F)cc3CCBr)c2)CC1,1,CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,patent,70,
CS(=O)(=O)CCN1CCC(c2ccc(O)c(-n3nc(-c4ncnn4CC(F)(F)F)cc3CCBr)c2)CC1,CCc1cc(-c2ncnn2CC(F)(F)F)nn1-c1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1O,0,CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,patent,90,
CCc1cc(-c2ncnn2CC(F)(F)F)nn1-c1cc(C2CCN(CCS(C)(=O)=O)CC2)ccc1O,CCc1cc(-c2ncnn2CC(F)(F)F)nn1-c1cc(C2CCNCC2)ccc1O.CS(=O)(=O)CCBr,0,CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,patent,95,
CCc1cc(-c2ncnn2CC(F)(F)F)nn1-c1cc(C2CCNCC2)ccc1O,Oc1ccc(C2CCNCC2)cc1Br.CCc1cc(-c2ncnn2CC(F)(F)F)n[nH]1,0,CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,patent,95,
Oc1ccc(C2CCNCC2)cc1Br,O=C1CCC(=O)N1Br.Oc1ccc(C2CCNCC2)cc1,1,CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,patent,55,
CCc1cc(-c2ncnn2CC(F)(F)F)n[nH]1,FC(F)(F)CBr.CCc1cc(-c2ncn[nH]2)n[nH]1,0,CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,patent,95,
CCc1cc(-c2ncn[nH]2)n[nH]1,NN.CCC(=O)Cl.CC(=O)c1ncn[nH]1,1,CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,patent,0,
NN,NN=O,0,CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,patent,95,
NN=O,O=N[N+](=O)[O-],0,CS(=O)(=O)CCN1CCC(c2ccc3c(c2)-n2nc(-c4ncnn4CC(F)(F)F)cc2CCO3)CC1,patent,90,
C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,C[C@@H]1CCCN1.Oc1c(CCBr)nnc2cc(Br)ccc12,0,C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,patent,95,
C[C@@H]1CCCN1,C[C@@H]1CCCN1Cc1ccccc1,1,C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,patent,0,
Oc1c(CCBr)nnc2cc(Br)ccc12,Oc1cnnc2cc(Br)ccc12.BrCCBr,0,C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,patent,95,
Oc1cnnc2cc(Br)ccc12,CC(=O)Oc1cnnc2cc(Br)ccc12,0,C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,patent,90,
CC(=O)Oc1cnnc2cc(Br)ccc12,O=C1CCC(=O)N1Br.CC(=O)Oc1cnnc2ccccc12,1,C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,patent,55,
CC(=O)Oc1cnnc2ccccc12,CC(=O)OC(C)=O.Oc1cnnc2ccccc12,0,C[C@@H]1CCCN1CCc1nnc2cc(Br)ccc2c1O,patent,90,
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,NC1C(=O)N2C(C(=O)O)C(CBr)=CSC12.O=C(Cl)Cc1cccs1,0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,patent,95,
NC1C(=O)N2C(C(=O)O)C(CBr)=CSC12,CC1=CSC2C(N)C(=O)N2C1C(=O)O,0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,patent,90,
CC1=CSC2C(N)C(=O)N2C1C(=O)O,CC=CSC(N)C(=O)NC(C(=O)O)C(=O)O,1,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,patent,40,
CC=CSC(N)C(=O)NC(C(=O)O)C(=O)O,NC(C(=O)O)C(=O)O.CC=CSC(N)C(=O)Cl,0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,patent,95,
CC=CSC(N)C(=O)Cl,CC=CSC(N)C(=O)O,0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,patent,95,
CC=CSC(N)C(=O)O,NC(CS)C(=O)O.C=CCBr,0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,patent,95,
O=C(Cl)Cc1cccs1,O=C(Cl)C(=O)Cl.O=C(O)Cc1cccs1,0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)C(CBr)=CS[C@H]12,patent,85,
CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cnn(C)c4)nc23)CC1,CN1CCNCC1.Cn1cc(-c2cc(C(N)=O)c3[nH]c4cc(Cl)ccc4c3n2)cn1,0,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cnn(C)c4)nc23)CC1,patent,95,
CN1CCNCC1,CN1CCN(Cc2ccccc2)CC1,1,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cnn(C)c4)nc23)CC1,patent,0,
Cn1cc(-c2cc(C(N)=O)c3[nH]c4cc(Cl)ccc4c3n2)cn1,Cn1cc(-c2cc(C(=O)O)c3[nH]c4cc(Cl)ccc4c3n2)cn1,0,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cnn(C)c4)nc23)CC1,patent,95,
Cn1cc(-c2cc(C(=O)O)c3[nH]c4cc(Cl)ccc4c3n2)cn1,Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1.O=C(O)c1cc(Cl)nc2c1[nH]c1cc(Cl)ccc12,1,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cnn(C)c4)nc23)CC1,patent,20,
O=C(O)c1cc(Cl)nc2c1[nH]c1cc(Cl)ccc12,O=C(O)c1cc(Cl)ncc1Nc1cccc(Cl)c1,1,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cnn(C)c4)nc23)CC1,patent,70,
O=C(O)c1cc(Cl)ncc1Nc1cccc(Cl)c1,CC(C)(C)OC(=O)c1cc(Cl)ncc1Nc1cccc(Cl)c1,0,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cnn(C)c4)nc23)CC1,patent,80,
CC(C)(C)OC(=O)c1cc(Cl)ncc1Nc1cccc(Cl)c1,Nc1cccc(Cl)c1.CC(C)(C)OC(=O)c1cc(Cl)ncc1Br,0,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cnn(C)c4)nc23)CC1,patent,95,
CC(C)(C)OC(=O)c1cc(Cl)ncc1Br,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.O=C(O)c1cc(Cl)ncc1Br,1,CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4cnn(C)c4)nc23)CC1,patent,70,
CC1(C)OCC(C)(C=O)N(Cc2ccccc2)C1=O,CC1(C)OCC(C)(CO)N(Cc2ccccc2)C1=O,0,CC1(C)OCC(C)(C=O)N(Cc2ccccc2)C1=O,patent,100,
CC1(C)OCC(C)(CO)N(Cc2ccccc2)C1=O,CC1(CO)COC(C)(C)C(=O)N1.BrCc1ccccc1,0,CC1(C)OCC(C)(C=O)N(Cc2ccccc2)C1=O,patent,95,
CC1(CO)COC(C)(C)C(=O)N1,CC(C)(O)CNC(C)(C)CO.O=C=O,1,CC1(C)OCC(C)(C=O)N(Cc2ccccc2)C1=O,patent,70,
CC(C)(O)CNC(C)(C)CO,CC1(C)CO1.CC(C)(N)CO,1,CC1(C)OCC(C)(C=O)N(Cc2ccccc2)C1=O,patent,75,
BrCc1ccccc1,Cc1ccccc1.O=C1CCC(=O)N1Br,1,CC1(C)OCC(C)(C=O)N(Cc2ccccc2)C1=O,patent,55,
COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OS(=O)(=O)C(F)(F)F)c1,COCCCc1cc(CNC2CC2)cc(OS(=O)(=O)C(F)(F)F)c1.Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCN(C(=O)OC(C)(C)C)C[C@@H]3C(=O)O)cc2)c(Cl)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OS(=O)(=O)C(F)(F)F)c1,patent,95,
COCCCc1cc(CNC2CC2)cc(OS(=O)(=O)C(F)(F)F)c1,COCCCc1cc(C=O)cc(OS(=O)(=O)C(F)(F)F)c1.CNC1CC1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OS(=O)(=O)C(F)(F)F)c1,patent,95,
COCCCc1cc(C=O)cc(OS(=O)(=O)C(F)(F)F)c1,COCCCc1cc(O)cc(C=O)c1.O=S(=O)(OS(=O)(=O)C(F)(F)F)C(F)(F)F,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OS(=O)(=O)C(F)(F)F)c1,patent,85,
COCCCc1cc(O)cc(C=O)c1,C=CCOC.O=Cc1cc(O)cc(Br)c1,0,COCCCc1cc(CN(C(=O)[C@H]2CN(C(=O)OC(C)(C)C)CC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OS(=O)(=O)C(F)(F)F)c1,patent,95,
OC1CCCc2sc(-c3ccncc3)cc2C1c1ccc(Cl)cc1,O=C1CCCc2sc(-c3ccncc3)cc2C1.Clc1ccc(Br)cc1,0,OC1CCCc2sc(-c3ccncc3)cc2C1c1ccc(Cl)cc1,patent,95,
O=C1CCCc2sc(-c3ccncc3)cc2C1,OB(O)c1ccncc1.O=C1CCCc2sc(Br)cc2C1,0,OC1CCCc2sc(-c3ccncc3)cc2C1c1ccc(Cl)cc1,patent,90,
O=C1CCCc2sc(Br)cc2C1,O=C1CCCc2sccc2C1.O=C1CCC(=O)N1Br,1,OC1CCCc2sc(-c3ccncc3)cc2C1c1ccc(Cl)cc1,patent,30,
Clc1ccc(Br)cc1,Clc1ccccc1.O=C1CCC(=O)N1Br,1,OC1CCCc2sc(-c3ccncc3)cc2C1c1ccc(Cl)cc1,patent,55,
N[C@H]1CC[C@H]1c1ccc(Cl)cc1,CC(C)(C)OC(=O)N[C@H]1CC[C@H]1c1ccc(Cl)cc1,1,N[C@H]1CC[C@H]1c1ccc(Cl)cc1,patent,75,
CC(C)(C)OC(=O)N[C@H]1CC[C@H]1c1ccc(Cl)cc1,O=C1CCC(=O)N1Cl.CC(C)(C)OC(=O)N[C@H]1CC[C@H]1c1ccccc1,1,N[C@H]1CC[C@H]1c1ccc(Cl)cc1,patent,55,
CC(C)(C)OC(=O)N[C@H]1CC[C@H]1c1ccccc1,N[C@H]1CC[C@H]1c1ccccc1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,1,N[C@H]1CC[C@H]1c1ccc(Cl)cc1,patent,75,
CN(C)CC(OCC1(c2ccc(F)cc2)CCN(C(=O)OC(C)(C)C)CC1)c1cc(Cl)cc2cn(COCC[Si](C)(C)C)nc12,CN(C)CC(O)c1cc(Cl)cc2cn(COCC[Si](C)(C)C)nc12.CC(C)(C)OC(=O)N1CCC(CBr)(c2ccc(F)cc2)CC1,0,CN(C)CC(OCC1(c2ccc(F)cc2)CCN(C(=O)OC(C)(C)C)CC1)c1cc(Cl)cc2cn(COCC[Si](C)(C)C)nc12,patent,95,
CN(C)CC(O)c1cc(Cl)cc2cn(COCC[Si](C)(C)C)nc12,C[Si](C)(C)CCOCCl.CN(C)CC(O)c1cc(Cl)cc2c[nH]nc12,0,CN(C)CC(OCC1(c2ccc(F)cc2)CCN(C(=O)OC(C)(C)C)CC1)c1cc(Cl)cc2cn(COCC[Si](C)(C)C)nc12,patent,95,
CN(C)CC(O)c1cc(Cl)cc2c[nH]nc12,CN(C)CC=O.Clc1cc(Br)c2n[nH]cc2c1,0,CN(C)CC(OCC1(c2ccc(F)cc2)CCN(C(=O)OC(C)(C)C)CC1)c1cc(Cl)cc2cn(COCC[Si](C)(C)C)nc12,patent,95,
